Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SIntPkt,DIntPkt,SIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,Dur,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Label
1109.8234,-357.723,260.02658,-773475.1,-650966.75,3285.193,1555.1564,-386.54962,-40331.043,-58.155186,309.87485,61.118683,282.13513,-1.2130556,-3.7968678,475.14618,-1343125.4,3.5801916,-16.23988,7.57335,-2.9349551,11288.283,26.216888,86.22789,-101.2455,-75.63944,-65.354546,41.425953,-25.740995,-0.3485025,1
1109.238,3050.494,-346.9162,-836566.1,-3032882.8,-9010.701,-1112.006,248.69226,125724.52,2955.3464,308.88324,71.65765,478.0081,0.74644864,-34.56808,-1359.7993,1263684.8,5.880142,26.903557,11.476294,66.804825,-13627.589,23.103352,150.00008,-198.06056,-155.00056,10.740868,103.617714,-1.8243334,-0.74093723,1
1110.3589,2041.472,365.4766,-507228.78,1783402.9,-7874.3896,-1348.1578,2666.5083,-22634.088,-1451.8613,310.53247,60.02166,223.52563,0.9221658,-18.303143,1161.4895,-1511075.1,1.6781564,-18.362555,-13.455944,29.743904,-18062.6,31.280655,168.43672,-156.04875,-119.13439,77.94552,112.02193,-20.633638,-1.0467849,1
1110.882,184.45897,-358.99597,-1557623.1,209444.27,-12085.198,-771.03326,229.38371,-6306.749,1793.5476,309.68677,67.93056,368.1496,-3.2239661,-13.699403,-1140.4912,-2484658.5,4.413665,5.9428015,-17.964869,24.818336,-11642.911,31.873255,61.200787,-23.274,163.9855,-137.759,17.874794,81.96247,-0.9690483,1
1111.6198,-1070.7572,377.4327,-470812.22,1332327.5,-742.12604,404.35272,2460.033,19834.7,90.19328,310.32266,63.551548,68.459114,-2.1717653,-8.664544,-1097.4385,-140910.53,1.5232799,12.453101,-0.30792418,3.4520762,-5254.6953,28.791185,-1.2878109,157.35,148.60588,51.205654,-71.73369,-18.716887,-1.1146164,1
1110.244,-1112.3241,383.16824,-544660.9,-22525.074,-592.19025,-2382.2715,-1532.5914,8777.976,-119.23688,310.0857,60.323948,-17.478409,-3.3441253,-10.025044,-875.3706,-1314646.4,3.370814,18.433891,-7.73771,74.31645,-756.3811,34.44265,85.731155,-34.290424,138.74579,-55.31753,-9.289265,26.178984,-0.58453625,1
1110.7975,429.90286,476.02185,-890636.06,-552989.3,-7040.155,1948.4229,-435.13385,-49107.934,1484.373,310.71155,61.800232,495.0835,-8.3000145,-25.29355,-948.83154,-6549081.5,8.3016405,4.3510623,-38.718525,32.02011,-11638.583,28.072884,15.220763,162.02332,79.60939,-12.319263,-126.23464,23.467068,-2.098236,1
1109.1589,2123.2124,445.72137,1885354.9,-471696.5,-14282.582,-1685.8136,-4605.1436,-18511.715,-928.10895,309.22128,68.10822,311.75217,2.9131355,-11.984102,1920.3815,-5500383.5,13.322135,14.954398,-20.03459,45.348145,-31380.191,17.103077,32.30277,-37.89221,142.92352,-7.4892836,101.6933,-56.935593,-2.5853345,1
1110.8623,2152.7493,-25.946375,1315802.5,994142.1,-1466.7292,1015.95685,-1027.1615,47840.773,318.1732,309.6025,66.452324,-177.77878,-0.5086614,-33.196255,516.80835,-1659409.1,1.2425944,9.368794,-14.64019,30.71161,13733.52,29.474253,38.712147,52.613037,-95.75352,49.6231,102.24906,-57.173016,-1.9313611,1
1111.1389,785.0471,143.74626,-1325172.1,750730.8,-10596.984,-1038.1045,4216.2124,62528.56,-395.06903,308.223,64.41793,202.85638,0.6217644,-10.113181,398.71423,-2108327.5,2.666335,-15.855002,-31.413967,9.57615,-1944.8154,23.900656,91.4355,-17.048386,-6.7732444,63.227562,-19.197596,-19.213507,-0.97237194,1
1111.2144,936.09564,-302.73526,307581.7,-353782.22,-12043.545,-1972.8534,1696.0166,21352.574,407.02515,310.228,62.254524,120.4287,-1.4540396,-11.679701,1763.0453,-2228511.5,6.067409,9.50417,-10.805967,56.17834,-13335.887,21.400099,90.721176,-98.85753,87.27296,11.57751,43.59005,43.639824,-0.07867754,1
1110.0482,-1984.6923,715.80286,-1497822.4,4399178.5,-9803.023,-497.5355,4054.5286,86328.82,-4144.317,311.08234,66.62988,125.59512,-7.5458503,-40.671585,1997.2843,-4029108.8,3.6464405,59.404945,-33.755,25.004341,6266.6685,32.047974,55.040215,-191.25104,-171.9863,-56.564888,149.2432,134.5854,-2.0060475,1
1110.3086,3507.5261,218.63144,515533.7,608610.56,-3388.5498,-2469.2197,-1603.6941,10843.346,361.64737,309.01807,66.81174,60.65447,2.2214818,0.04977125,1107.678,-2791308.8,5.2676287,29.925783,-16.880642,41.817066,-4529.245,18.393538,42.540745,121.654625,-52.21489,-30.74925,8.079335,-7.6024795,-1.0964878,1
1110.3346,1734.9038,42.26358,-157704.81,4908196.0,869.8632,-2150.967,1323.2385,13059.851,-1863.9115,310.92828,60.92617,135.16466,-3.4781017,-0.49154085,1166.2141,-5228200.0,4.525936,29.788046,-29.869879,36.983215,-4512.3037,15.643515,108.45766,-221.95987,-169.14343,-130.34628,18.726696,-99.20923,-1.9395087,1
1111.175,249.78711,-110.7044,-742063.0,1815150.9,773.3622,288.1821,3944.5413,-58605.406,-1822.3281,310.02817,62.30066,131.48816,-6.161232,-15.251546,1116.5311,1229244.6,2.931945,-3.6632516,-22.14258,9.123889,-4041.7888,28.882729,-49.34153,94.24632,-141.67943,8.304514,3.4690838,-19.235682,-1.476372,1
1109.9751,-3147.795,551.88184,-928318.75,960479.9,-9213.545,5554.192,1105.7097,5305.16,-2709.1707,311.3425,64.43039,585.6395,-6.6212983,-50.2611,4308.9775,-1559615.9,5.4741035,15.304971,-34.691063,1.1561052,-23140.729,30.12591,-1.9243134,-153.63625,-175.52112,-10.424763,-91.37914,79.27966,-0.7753702,1
1111.2917,2071.452,666.09,-324559.1,3329294.2,5986.5557,-722.2582,-74.2736,14143.636,-469.80585,309.0269,64.05171,452.21194,-1.5809333,-1.1232876,-2750.4556,-4628159.0,3.2271018,-25.0181,-16.695435,15.379966,2503.6008,21.792553,-8.335936,-123.60677,35.572582,-13.74128,-11.160307,67.98026,0.24060673,1
1111.4796,-2357.8643,1278.1835,197011.83,-1560412.9,-12671.086,-309.4965,942.77356,19395.441,441.95706,312.26538,72.33507,261.57898,-0.43760666,-29.018076,-532.5898,1989509.4,6.0343275,31.211687,-21.410618,14.367814,-2032.209,29.749655,-10.572969,-385.83353,166.76239,-54.018974,-54.934372,-10.044681,-0.23509653,1
1112.1108,-22.417683,190.66742,-529900.44,3285745.2,-6027.985,-981.96967,2461.7532,-22483.68,-1080.2363,309.7601,65.56388,312.73557,-3.2738802,-12.778272,214.87827,-610371.9,2.33336,19.094084,-36.4691,-26.307116,20550.916,25.09063,36.833458,-144.44414,-41.614574,7.786864,-206.4912,5.768471,-0.44575366,1
1111.3994,-335.53583,234.45294,212766.48,-1130147.4,3197.8787,-725.4636,3514.409,4998.4497,-2533.2275,309.36557,61.67254,360.9607,-6.4891524,-16.19746,660.88293,-1687734.2,2.0877433,2.6376436,-9.916445,18.423521,10907.379,29.974903,75.80239,174.4926,91.04557,-9.024516,-192.78882,63.044815,-0.42696124,1
1111.0421,1312.3876,669.59125,300718.12,-1645961.1,-3214.9426,-2541.1548,-1021.24927,1097.337,2166.7566,309.4433,62.833977,-15.226099,-1.7802293,-6.067695,-2097.6953,-3381557.0,1.4266547,17.045158,-22.640232,24.412422,-17430.844,25.302156,-102.67811,-44.30342,1.2234875,-14.782859,128.4428,-31.642359,-1.8969786,1
1111.0076,-886.2827,1234.1694,-96571.16,-1307873.8,-10624.921,121.34897,523.5135,10396.362,-309.0752,310.38467,72.69085,12.762055,-0.68471044,-14.300526,1053.6017,-88326.84,3.3764408,27.094568,-2.4823136,55.003933,-11521.366,31.27263,73.884995,-54.94591,214.41531,-9.05856,-91.75753,25.608387,-0.5450293,1
1110.8542,382.91718,-79.96556,259611.25,-4438066.5,-14512.991,-604.63184,1512.9891,15055.992,3037.8538,310.19656,65.75307,142.01765,-3.3622303,-24.858799,1672.9528,-169818.53,-0.6444386,11.036123,-4.63139,16.714725,1862.9933,30.617805,167.57933,-10.553366,46.166134,58.01212,-10.993851,86.03227,-1.253263,1
1109.368,376.92612,263.70917,-52322.523,-3456594.0,-4387.8,423.51562,-4222.7393,-13461.573,2595.2317,309.90955,67.55339,324.40375,-2.7112098,-14.206067,-988.10345,-4669080.5,5.9900117,4.560901,-9.9166765,16.103918,-33584.086,29.950397,-20.827412,-128.56453,-182.94328,-82.8499,36.32852,-41.460403,-0.7344875,1
1110.832,257.41086,327.74136,-287555.1,1062656.6,-6016.9336,-958.49414,1494.7454,-75532.94,-2809.4836,309.21957,68.24405,38.946632,-3.7873511,-13.966018,-1841.1625,-3586749.2,0.81222653,-17.700972,-10.9171915,-11.424182,-996.3712,24.645191,62.340324,67.4698,74.39876,-28.302824,-114.22861,0.8014789,-0.2729819,1
1111.2379,1228.1377,-36.977634,-1227973.6,4356865.5,3016.3125,578.6212,3349.517,-2984.0066,861.5021,309.89688,65.84929,216.65158,-7.4282775,-14.706238,-2627.0261,-4469305.5,5.0882053,11.206076,-46.778877,-0.59497035,13231.003,33.24089,-43.020203,-67.83927,-112.12458,124.79727,-88.507996,48.33255,-1.4645326,1
1109.2946,1363.9708,808.117,-157467.83,3682769.0,-8064.228,-1022.17914,360.14224,-6928.2144,-235.03906,309.74744,64.16015,-3.2516668,-3.6697652,-11.873298,735.5456,-591108.75,0.7513509,3.706044,-15.865208,26.137451,-16170.282,23.62034,-14.006035,-312.52713,-68.98181,-27.447767,115.69525,4.962577,-1.6180468,1
1110.519,-2029.7596,20.213303,525548.9,-2187802.5,-9980.453,-3087.93,-673.92303,-53796.496,3485.8005,310.41064,71.57026,118.178566,-6.438553,-26.172943,-10.028211,-685554.3,-0.7680367,18.206802,2.4811556,13.198946,-9601.062,29.868547,73.04415,155.08878,235.83127,-7.720028,39.478764,10.105862,-0.02506863,1
1111.3623,1487.6605,-991.1338,199805.81,-2255788.5,-7252.117,1695.3618,936.8235,37248.043,1739.0061,308.43317,67.83002,71.405205,-1.3896502,-21.361065,880.63635,-2902934.2,-0.5239286,-10.154697,-39.89065,6.489084,646.57794,28.429502,60.482853,-76.70009,-13.604514,137.93459,-17.846632,-22.843323,-0.96311635,1
1110.1412,1337.5345,26.364113,-296396.5,-565668.5,-6848.7964,-415.6641,636.4554,-35788.027,-823.40607,308.0521,68.4096,346.53067,-1.4074589,-15.623307,976.1565,-3482197.5,2.1784234,-7.570608,-15.828258,23.371231,-15835.4375,26.065678,56.72084,-37.163147,4.729332,-38.441658,18.626842,-0.7184682,0.29358965,1
1111.673,-523.27673,477.7701,-148155.28,6524829.5,-4096.1494,-830.95856,-2251.601,-77657.47,-2767.7637,309.4273,69.62881,390.2785,3.0550113,-34.894367,477.14352,-11944171.0,4.7728615,8.065083,1.7729915,37.639336,-9283.052,33.038322,21.49482,141.39825,333.79193,-75.486145,-222.6407,-17.168627,-1.4937509,1
1110.0531,-1038.9509,12.375675,-1804579.5,-2935898.0,-3731.4531,2202.3545,1389.8418,-5981.6763,974.9222,309.43356,72.845535,430.9597,-6.242598,-12.146892,-1817.379,-4739727.0,7.581012,8.171388,-45.579456,13.589884,-8894.287,29.663084,-57.76307,33.611137,-34.86278,12.900444,-92.21494,3.1480699,-1.3291206,1
1110.0894,2953.782,-17.477562,1836360.1,1284773.2,-1524.8055,-767.2942,-1923.4774,63457.6,814.0107,308.72534,66.827324,176.89282,0.28620434,-25.83398,-1447.4308,-3025576.0,3.2774665,-2.0237572,-2.1097836,47.29268,2596.7993,31.597878,159.47661,-52.9165,-72.22159,-61.03005,96.71597,-16.431513,-1.9233761,1
1110.6176,-1192.8505,-69.50246,-1363830.0,791949.44,-3102.175,-2647.1836,2999.2788,87624.16,-766.15576,309.86533,68.798386,217.63042,-4.0623136,-34.27144,-229.61932,4155149.0,4.615383,20.885,-20.100107,53.65585,-4628.841,26.595387,52.802467,-118.95177,-42.780155,3.9121506,39.746918,-40.842567,-0.8679262,1
1111.3198,26.853085,738.0521,522717.78,-435291.6,-11649.976,1329.7397,1600.1113,7000.2144,781.8892,310.04163,72.415184,-24.93816,-2.0706007,-20.628836,675.2554,-3697466.2,2.4217455,26.195637,-19.209936,51.874874,-13546.389,26.9738,50.569176,89.26773,150.96545,48.78708,-98.55934,60.8057,-1.6052277,1
1111.0011,2382.9744,913.33405,-240248.55,1488162.1,-5314.353,-2179.0034,2934.769,-12705.5205,1071.73,311.00916,61.742912,133.92201,-5.548344,-27.001665,704.8841,-2753788.8,8.611788,23.93981,-25.250542,-3.6833076,-10337.6,29.923334,92.97112,6.5069876,51.438477,83.2192,-31.390987,71.34144,-0.97467494,1
1111.0331,532.61865,127.12187,-713696.75,2575729.8,11455.524,1530.7377,-536.93304,-34852.305,2065.1184,310.21866,61.921898,300.89258,-0.9627312,-27.333775,-3577.1672,-2134068.8,-1.1031486,-1.1254985,-9.87364,25.300001,13134.6045,27.228289,-52.282005,0.47208422,61.910755,-10.759142,-55.197193,64.75715,-0.16042835,1
1111.3639,138.51022,-100.38994,-79511.99,-2067482.8,-4707.8115,-1150.5995,-233.08492,43031.598,-2.3262465,309.23956,66.26611,509.6912,-0.26944026,4.218727,-2480.838,1850114.1,1.0468303,-10.391613,-31.082724,57.90463,-5612.9434,32.881832,97.25761,75.57073,97.43236,11.476947,-34.742397,13.521507,-0.4689671,1
1110.3481,1711.0465,136.01987,-404640.38,1873064.0,-4769.9297,-3509.1477,2861.7944,67217.28,2945.76,310.5058,68.27377,148.82419,-1.0101548,-23.601511,2761.5872,1344354.6,2.1896374,58.701824,-7.775824,34.291313,7023.1875,22.878761,32.83049,101.11446,-12.609978,49.282887,-75.59905,55.181458,-1.348256,1
1110.6846,688.89343,-431.7373,894944.56,-2040749.8,-13284.803,-497.5167,-838.9096,-24702.709,-338.3353,309.83362,69.48419,105.28512,-3.5119913,-10.766038,1008.537,-1654375.9,0.708725,6.466972,-4.6517615,25.763212,9892.76,26.71586,78.919586,-67.31053,34.360764,-13.258793,-48.053486,-4.412977,-0.12891343,1
1110.426,669.7841,744.12555,-830801.5,-543152.56,-2371.781,180.93921,-2517.8108,-20881.277,833.58185,310.458,67.2764,400.04306,1.0969546,-43.167004,3148.709,1417016.4,3.9270735,29.895222,-5.0543756,-14.22528,-14573.68,27.238081,101.42918,106.45464,243.54381,62.263145,12.359684,-66.34843,-1.9021068,1
1110.0182,2101.0703,575.5673,-1076501.4,-5060192.0,-4603.456,647.1839,-267.66772,-98013.805,241.62369,310.7713,59.168083,135.79909,3.5110092,-30.63503,2221.464,-304714.78,3.1640618,-26.083294,1.9418885,-0.47808674,-6233.905,29.158716,42.642742,128.29408,229.41649,-26.017927,19.712273,-97.529106,-2.7491765,1
1111.936,2435.5564,-625.9256,30089.033,736167.06,-6987.1353,-617.6828,2263.8816,-46362.99,481.51288,310.75397,64.83603,120.13452,-5.5020056,6.7348595,-430.75168,-2937093.2,8.19476,55.83152,-22.246132,26.80369,-4229.699,22.137815,45.30994,15.223923,-151.32117,-31.758215,-120.143486,5.162057,-2.2939715,1
1111.0134,1282.6967,858.4893,-1042809.5,-2705052.2,-17823.35,-2206.7104,5602.334,40420.395,-2621.3496,311.49084,65.03601,43.57908,-1.4344153,-26.049328,1287.101,-3254778.5,8.276132,27.342604,-43.136883,-10.022609,314.2659,23.082857,4.996511,-158.97664,129.41672,125.59356,13.466067,-45.818604,0.09563763,1
1110.0422,1259.8269,805.11847,567972.75,1088804.4,-6788.196,-2317.9216,-728.1336,-608.1584,-61.124184,310.07205,60.7547,97.328865,-1.4276816,-29.503586,754.2792,-373731.53,1.2222872,-12.767178,-21.457178,39.354027,2046.6677,27.20235,114.343834,269.15967,49.114525,-33.321285,3.490455,26.466637,-0.16139731,1
1111.6794,234.54852,718.4184,-392867.78,-4723517.5,-7744.3555,-1728.3267,815.0729,-41170.54,1847.7703,309.9602,70.240944,478.02774,-6.9747367,-18.457436,1397.9326,-889263.75,8.693695,33.857227,-16.461407,55.255383,-15523.797,26.183405,128.90948,126.03894,-94.85375,-77.68544,66.31026,-11.340835,-1.9408104,1
1111.2906,1737.5464,-706.7644,-844484.6,3677244.0,-1756.3983,-1678.3538,673.0346,-30606.092,-356.58844,311.09296,54.91874,257.8368,-10.472058,-27.888107,-2327.6724,-2068520.4,7.204046,58.77781,-34.17886,14.06076,-4821.8096,21.591047,103.00623,-231.05908,-4.7849474,76.78677,-14.728246,6.577899,-0.92104113,1
1110.7148,-2690.8103,856.80145,-174769.73,-3538095.2,-9686.7,2519.4175,3628.354,19404.85,1400.8092,310.33212,71.19917,502.73032,-6.5148687,-29.037365,119.08623,3940897.8,1.9067926,14.331937,-31.943905,-43.038593,8408.225,31.61816,58.62726,214.43712,154.99098,12.63845,-130.32146,123.24956,0.16667919,1
1111.1022,-394.32712,353.24808,-1316020.6,1331771.4,-1287.0216,680.95044,2025.5715,-113218.21,-1885.8865,309.8521,67.03806,578.30634,-4.6970563,-5.9244747,-1400.7869,113845.21,-0.77878237,0.8782709,-13.599403,23.147512,7117.7886,30.87004,29.637465,195.89929,232.17894,-56.107857,-142.49013,77.11253,-0.60793436,1
1111.2551,844.15845,-99.7198,-437310.4,-1252392.4,-9963.03,238.59886,3219.1648,-64337.797,2345.1497,311.68356,67.63673,149.34239,-3.6132777,-19.118397,3007.3123,-4915705.0,8.363818,33.07672,-18.054678,22.724068,-25979.994,24.446053,43.25318,117.7759,147.23184,154.6945,-64.176025,130.64668,-0.7839073,1
1111.5775,1392.393,473.40717,-1014130.0,-303933.5,-1236.4426,908.57495,3260.4556,-60809.797,-308.43787,309.89084,61.623104,313.56918,-0.038322866,-13.432964,-361.8957,-4770704.0,3.8235948,18.403193,-20.391893,22.76068,60.901505,24.400326,55.518757,-200.66245,155.39754,-17.390816,-58.522457,5.077591,-0.5037414,1
1110.6882,159.1611,152.49892,11109.962,-653397.56,-9615.209,1436.2482,523.02545,-13549.7295,-877.1262,310.3125,63.27986,172.0374,-0.9218526,-18.774956,-92.61779,-2057539.9,7.3554745,-5.4856405,-23.354095,28.364277,-17112.016,26.021782,96.70126,-105.67674,-97.63767,-60.652283,-22.888206,-5.995116,-1.564913,1
1110.866,237.47952,906.23785,-1565249.6,551747.1,-6090.2603,777.73755,3938.9824,23142.688,-1199.9413,310.85507,65.49362,344.63715,-0.57520866,-47.066006,1582.3357,-3682284.5,5.204742,57.731834,-18.271896,41.81466,-6823.612,26.253605,10.82975,99.006836,-115.08657,16.503057,6.392454,42.249287,-2.0558422,1
1111.4248,-472.7233,-156.91077,-915481.6,-1253991.2,-6591.3823,-2092.9824,2835.1,7244.832,-111.866714,309.2334,63.062843,240.06067,-8.38778,-33.895866,-728.4352,2596562.8,3.2180076,3.0170908,-14.564332,3.4241195,-11624.364,29.860584,183.4983,30.874094,110.47051,55.397785,-138.77338,66.55681,-1.0895225,1
1110.8015,116.606544,99.17048,-1182328.0,-855719.6,-3618.4033,-3651.818,910.6377,65476.77,1614.9081,310.46075,65.2392,260.47473,0.74888796,-0.7552283,513.89764,867506.75,5.234192,60.06564,-1.602487,66.30136,8185.122,30.075483,26.574644,73.960724,-27.528196,-28.462841,20.542896,60.751026,-0.17025657,1
1108.8405,-1349.0414,-251.70891,1837274.1,1526966.2,-16573.963,-579.96844,1146.3164,103800.97,-299.5112,310.05527,57.573334,-2.9325733,-2.9989984,-29.54345,890.31396,-1186576.0,3.6962101,-15.05096,-11.92191,42.91106,-32442.217,33.27851,137.72704,-92.27029,39.07615,-83.86719,-59.221504,-24.489933,-1.6399982,1
1109.5673,219.87811,-221.66148,987850.3,3831395.0,-13647.619,-2559.3774,-2147.4146,4613.491,2784.6929,310.79755,69.989044,157.73376,-4.5753922,-31.179287,-357.01053,-507745.47,2.167722,19.178806,2.2332206,17.573374,-14748.477,28.530167,110.86514,-59.93913,59.934475,-0.47365627,0.19982873,69.116615,-2.0688093,1
1111.4463,1198.4877,-48.81847,898967.75,523036.72,1820.7046,-2348.27,4136.208,11737.081,-3199.1206,308.79846,70.86121,109.386284,1.7753235,-43.67356,-1455.4463,-32012.416,-2.0496817,-11.946232,6.8274155,14.523864,-5361.2803,26.77962,47.765938,83.450195,-48.77824,88.98431,129.8522,-77.4899,-1.5025814,1
1110.7687,2514.8223,-206.76956,-1592542.4,4841100.0,-2379.5203,210.85143,3756.5896,-32325.379,-977.93646,310.07053,64.40743,477.3843,-6.044441,-20.036114,1513.6321,-1108797.5,4.8334026,17.567282,-27.346703,11.61142,3414.2817,24.57257,26.898834,-157.14882,80.68402,9.954147,60.02342,-41.54114,-1.3944072,1
1109.7354,-550.1498,560.6087,600630.7,-643782.25,-3392.3855,-1177.0999,-2462.2473,-878.8193,2525.4797,309.44904,63.433052,-52.70028,5.960215,-37.144684,4204.009,-39945.81,1.8620499,36.767117,2.7590208,49.99027,13929.571,23.488081,155.66525,295.71194,187.84242,15.330729,71.3306,12.904668,-0.8666925,1
1111.3866,666.868,-612.52216,-73509.695,4041642.8,-8934.651,-2790.3364,3565.4055,-39310.863,1966.2322,310.79614,63.664368,-20.464325,-3.957656,-23.11547,1468.218,-1082618.8,2.8427958,51.46239,-36.881454,35.205376,-6331.7603,35.239952,4.771896,288.65424,26.095987,99.197556,-55.179226,93.19366,-1.6119219,1
1110.8812,590.87634,-673.9828,-159739.25,4520330.0,-6058.8047,-633.627,504.99484,-28343.148,-1529.6201,308.07434,60.133736,-202.12308,-1.825566,-1.544363,2372.6245,-757884.75,3.3656757,10.768594,-33.11598,14.806216,13354.014,28.817696,156.22665,-25.201101,46.322147,67.47804,-74.44181,40.520927,-0.68997884,1
1110.9005,97.009514,-695.94275,-677650.44,-38939.77,7281.9727,-2661.5261,3989.9543,69712.414,-182.60521,310.5187,70.52035,-3.8659523,-2.5318756,-21.704855,-1404.4208,-736670.06,-0.7262991,32.707127,-17.834385,37.066883,12488.308,25.532692,13.641116,-74.102196,-57.778946,-67.5967,83.899216,-12.0840225,-1.2029215,1
1110.114,-1792.2806,-503.14587,-355599.16,2933825.2,-6322.741,-193.03018,2320.0571,36238.555,-847.47205,309.82108,65.05199,247.75563,-6.649273,-21.937712,1772.3828,-5387290.5,8.865901,18.344538,-30.408743,15.365585,7986.552,29.889769,-4.457934,63.11246,-24.925764,42.032024,5.5875516,-26.201036,-0.9422953,1
1110.5876,-1013.4463,825.9418,-1479701.5,-886232.56,2195.3179,-692.0295,-921.92267,27561.998,-936.1449,309.2223,70.491516,362.73022,-5.7556615,-21.819136,-2219.6304,1901575.0,4.668456,-14.186729,-22.68235,32.063,2636.0415,25.870245,-81.28447,-69.514046,-61.38728,-21.388777,-22.533844,10.337531,-0.7771997,1
1112.0281,1059.9893,589.3794,-158762.33,-1495443.8,-773.6314,593.3946,1332.4357,-44657.812,292.6703,309.87967,64.80164,93.61231,0.1695006,3.7026472,251.5973,-2480111.2,5.9539046,10.505687,-1.1806729,12.20848,-3367.3845,29.921654,46.838093,193.85445,31.852028,17.26739,-182.41696,-7.521595,-1.4569261,1
1110.1688,1266.5511,430.93268,-258193.08,-1576695.1,-4001.4158,915.31415,80.116646,-47777.598,-654.01373,309.5384,70.23494,276.76593,-9.068822,-15.790778,1730.4968,-6990079.5,8.328493,-8.947496,-20.83724,16.975748,-12738.837,23.458035,28.684,-147.91078,-43.968784,26.787548,-64.59965,10.20192,0.292312,1
1111.0181,-1813.9509,332.1638,-1129127.9,-2740384.2,-6592.463,461.91678,2855.1924,-5048.5796,-2437.2383,310.24072,59.96442,251.2666,-4.664191,-8.201524,925.07,-3405266.5,7.9184484,3.1750379,-19.86174,9.977264,-2607.1387,26.501099,9.175162,70.12202,35.125618,7.5069447,0.036904782,-67.05335,-1.5589526,1
1110.7417,167.6118,-345.1256,482595.5,-2446539.0,-4783.795,2018.726,-418.76486,-42844.1,-1562.2817,309.35632,64.679794,202.54231,-4.0139627,-14.480772,1086.1326,-2866583.5,0.42480326,17.236462,-36.58123,27.141235,4620.688,25.716103,46.934113,-9.799984,48.233772,2.238096,-22.308533,51.970875,-0.48936328,1
1110.9115,-268.97992,180.23686,133803.19,805877.25,-5710.725,-1151.8446,-66.57411,-8064.008,507.77173,309.98785,60.757427,136.91508,-3.4992688,-21.26804,2577.6167,1719994.8,3.4233387,36.338524,-15.447212,61.567314,-1670.0839,31.081577,161.18277,190.79994,16.050413,62.88717,80.155396,-42.479538,-2.2083013,1
1111.8564,49.178455,79.11958,-742491.1,316301.3,2581.3833,-281.1145,3977.8691,-90360.15,-1325.9657,309.98032,65.528534,272.65756,-3.710081,-1.7458196,3070.32,-5316187.0,6.2576356,17.484348,-28.005388,34.745125,-7492.186,28.511656,-83.45209,91.33091,45.11357,-36.261757,-56.232388,-11.892786,-1.2499281,1
1109.9899,3530.7131,-378.03867,-514240.62,-3207594.5,-9426.141,-1929.3481,501.88885,38183.727,1159.0934,309.35126,74.664215,203.7399,0.4469881,-18.751726,-1539.8344,-3980818.2,3.024109,26.588568,-16.427029,69.805984,-694.4545,18.792953,136.22787,-179.02524,-143.91835,-176.6034,30.922188,-66.58967,-2.0800428,1
1110.8812,354.8545,124.01823,-328692.12,5921396.0,-381.9567,1943.4006,1767.3751,43851.742,486.98944,311.059,63.978985,282.36844,-7.6161413,-16.840588,2400.9033,1980376.6,5.061685,46.59957,-26.963505,23.45722,8494.643,29.005442,123.53176,-168.68259,72.70894,-5.606229,36.746334,71.29676,-1.3313415,1
1110.7384,-1577.4265,564.9555,861936.3,-3476717.8,-12364.696,493.935,-2763.622,-57892.645,-1129.5706,310.22964,69.557556,550.271,-2.2825587,-23.477222,-742.1345,1803672.6,4.471503,23.735958,-36.8494,3.8898914,-25459.912,13.7644,-24.63196,48.880535,114.24715,39.949913,-51.086376,73.42381,-0.07898997,1
1110.9769,-1160.6003,471.44785,1150791.0,3750516.5,928.2167,725.919,-2002.9729,11464.369,-389.73077,310.77274,64.39522,110.77639,-0.049703237,-33.38911,1041.2272,-1401704.1,-0.08463556,19.977034,-5.13955,99.43161,-4983.102,24.831015,103.92373,187.96664,231.8465,31.684021,-80.31661,-37.327827,-1.8972468,1
1110.2655,1043.1941,-15.4427,-1556470.9,-1476611.5,1493.3237,-3271.1863,2252.3809,38753.633,1320.0355,310.6567,60.651913,297.82208,-8.253744,-34.854156,1961.0676,-3796370.8,4.29954,7.428642,15.800992,25.66704,-13244.022,32.8815,205.77309,-201.50883,91.47683,-35.151684,-14.716468,-27.757643,-1.0835187,1
1111.6697,-1535.4326,209.65623,-1173382.5,-206927.0,-6806.361,-279.89764,1638.9695,-28594.105,273.75937,309.8266,65.65797,361.41898,-4.120803,4.171502,-1144.669,1449161.8,-0.5541647,0.4477327,-17.250626,52.532593,3859.3188,31.077774,88.86587,85.55395,42.40695,-91.07631,-125.47832,34.222286,-0.9311339,1
1110.3007,1976.351,132.84515,-138750.73,-5025183.5,-4237.509,-3483.564,2846.5806,-37337.01,263.26505,311.12604,61.37023,299.04297,-9.422184,-19.628548,-1076.6991,-3145607.0,4.696997,-18.7753,13.506932,17.604753,4391.3584,25.14825,62.555046,-47.7463,-42.46532,113.8072,-19.369802,-0.92485994,-0.5421494,1
1110.4553,-304.71677,977.45044,-390491.84,9758.812,-8070.888,-1306.6051,2002.6476,38521.96,-3763.1453,310.3939,61.93679,383.17206,-1.7094303,-25.805666,2660.4573,-2347585.8,5.6448317,44.694065,-20.570688,52.80562,-19107.336,22.707357,179.02895,-107.14505,26.184875,-54.5612,-49.456177,-1.4369862,-2.015181,1
